20, 53
23, 59
27, 63
28, 64
28, 66
29, 66
31, 66
32, 66
32, 67
32, 67
32, 67
32, 67
32, 67
32, 66
32, 66
32, 66
32, 68
32, 70
32, 70
32, 70
32, 70
32, 70
32, 70
32, 70
32, 70
32, 70
32, 70
32, 70
32, 75
32, 80
32, 81
32, 81
32, 81
32, 81
32, 81
32, 84
32, 87
32, 87
32, 87
32, 88
33, 90
35, 91
36, 90
36, 90
36, 90
36, 90
36, 90
36, 90
36, 90
36, 89
36, 89
36, 89
36, 89
36, 89
36, 89
36, 89
36, 89
36, 89
36, 89
36, 89
36, 89
36, 89
36, 89
36, 89
36, 90
36, 90
36, 90
36, 90
36, 90
36, 92
36, 93
36, 93
36, 93
36, 94
36, 94
36, 94
36, 94
36, 94
36, 96
36, 97
36, 99
36, 99
36, 97
36, 97
36, 97
36, 97
36, 97
36, 98
36, 98
36, 100
36, 99
36, 98
36, 94
36, 93
36, 92
36, 91
36, 91
36, 91
36, 90
36, 89
36, 88
36, 77
36, 76
36, 76
36, 76
36, 76
36, 76
36, 75
36, 73
36, 73
36, 74
36, 74
36, 74
36, 73
36, 74
36, 76
36, 75
36, 75
36, 75
36, 71
36, 68
37, 66
37, 66
37, 66
37, 66
37, 66
37, 65
37, 63
40, 63
42, 63
42, 62
42, 60
42, 59
42, 59
42, 58
42, 58
42, 60
42, 62
42, 62
42, 62
42, 63
42, 62
42, 62
42, 61
42, 62
42, 62
42, 63
42, 65
42, 65
42, 64
42, 64
42, 62
42, 62
42, 62
42, 62
42, 62
42, 62
42, 62
42, 61
42, 61
42, 59
42, 58
42, 58
42, 58
42, 57
42, 57
42, 57
42, 57
42, 57
42, 55
42, 55
42, 54
42, 54
42, 54
42, 54
42, 55
42, 55
42, 55
42, 54
42, 54
42, 54
42, 55
42, 55
42, 55
42, 55
42, 55
42, 55
42, 55
42, 55
42, 55
42, 55
42, 55
42, 55
42, 55
42, 55
42, 55
42, 55
42, 57
42, 58
42, 58
42, 59
42, 53
42, 53
42, 53
42, 53
42, 52
42, 51
42, 51
42, 51
42, 51
42, 51
42, 51
42, 51
42, 51
42, 51
42, 51
42, 51
42, 51
42, 51
42, 51
42, 51
42, 51
42, 51
42, 51
42, 51
42, 51
42, 55
42, 53
42, 53
42, 53
42, 54
42, 53
43, 53
43, 53
43, 53
43, 52
43, 52
43, 51
43, 50
43, 49
43, 49
43, 49
43, 49
43, 49
43, 49
43, 49
43, 49
43, 48
43, 48
43, 48
43, 48
43, 46
43, 46
43, 47
43, 47
43, 46
43, 46
43, 46
43, 47
43, 47
43, 47
43, 46
43, 47
43, 48
43, 47
43, 47
43, 49
43, 49
43, 49
43, 49
43, 49
43, 49
43, 49
43, 49
43, 49
43, 49
43, 49
43, 49
43, 48
43, 48
43, 48
43, 48
43, 48
43, 48
43, 48
43, 48
43, 47
43, 47
43, 45
43, 43
43, 43
43, 43
43, 43
43, 43
43, 43
43, 43
43, 43
43, 43
43, 44
43, 44
43, 43
43, 39
43, 39
43, 39
43, 39
43, 39
43, 39
43, 39
43, 39
43, 39
43, 39
43, 39
43, 39
43, 39
43, 39
43, 39
43, 41
43, 41
43, 40
43, 39
43, 41
43, 41
43, 42
43, 44
43, 46
43, 48
43, 49
43, 49
43, 48
43, 48
43, 48
43, 48
43, 49
43, 50
43, 50
43, 50
43, 52
43, 52
43, 52
43, 51
43, 51
43, 50
43, 49
43, 48
43, 47
43, 47
