21, 52
23, 56
24, 58
26, 58
28, 58
28, 58
28, 59
28, 61
28, 62
28, 62
28, 62
28, 62
28, 63
28, 64
28, 65
28, 65
28, 67
28, 69
28, 71
28, 71
28, 72
28, 75
28, 79
28, 81
28, 81
28, 81
28, 81
28, 81
28, 81
28, 81
28, 81
28, 81
28, 81
28, 81
28, 81
28, 81
28, 81
28, 81
28, 81
28, 82
28, 83
28, 85
28, 87
28, 88
28, 89
28, 88
28, 88
28, 88
28, 88
28, 88
28, 90
28, 92
28, 92
28, 92
29, 91
30, 94
32, 94
33, 94
33, 95
33, 96
33, 96
33, 96
33, 96
33, 96
33, 97
33, 97
33, 97
33, 97
33, 97
33, 97
33, 97
33, 97
33, 98
33, 97
33, 97
33, 96
33, 96
33, 96
33, 95
33, 96
33, 96
33, 96
33, 96
33, 95
33, 94
33, 94
33, 94
33, 94
33, 95
33, 95
33, 96
33, 95
33, 90
33, 89
33, 89
33, 90
33, 90
33, 89
33, 88
33, 89
34, 90
36, 80
37, 80
37, 79
37, 78
37, 78
37, 78
37, 77
37, 76
37, 75
37, 75
37, 73
37, 72
37, 70
37, 69
37, 70
37, 70
37, 70
37, 70
37, 70
37, 70
37, 70
37, 70
37, 70
37, 70
37, 70
37, 70
37, 70
37, 70
37, 70
37, 70
37, 70
37, 69
37, 69
37, 71
37, 71
37, 71
37, 71
37, 71
37, 72
37, 72
37, 70
37, 68
37, 67
37, 67
37, 67
37, 65
37, 65
37, 65
37, 62
37, 61
37, 56
37, 55
37, 56
37, 56
37, 56
37, 56
37, 57
37, 57
37, 57
37, 57
37, 57
37, 55
37, 55
37, 55
37, 55
37, 55
37, 55
37, 55
37, 55
37, 56
37, 56
37, 56
37, 56
37, 56
37, 56
37, 56
37, 56
37, 56
37, 56
37, 56
37, 57
37, 56
37, 57
37, 58
37, 58
37, 58
37, 58
37, 58
37, 58
37, 58
37, 56
37, 55
37, 55
37, 55
37, 55
37, 55
37, 55
37, 55
37, 55
37, 55
37, 52
37, 52
37, 52
37, 52
37, 52
37, 52
37, 52
37, 50
37, 50
37, 50
37, 50
37, 50
37, 50
37, 50
37, 50
37, 50
37, 50
37, 50
37, 50
37, 50
37, 50
37, 51
37, 52
37, 52
38, 53
38, 55
38, 59
38, 59
38, 59
38, 59
38, 59
38, 59
38, 58
38, 58
38, 58
38, 59
38, 59
38, 59
38, 59
38, 59
38, 59
38, 59
38, 59
38, 59
38, 59
38, 58
38, 58
38, 57
38, 56
38, 56
38, 51
38, 51
38, 51
38, 51
38, 51
38, 51
38, 50
38, 51
38, 51
38, 52
38, 51
38, 51
38, 51
38, 51
38, 51
38, 51
38, 51
38, 51
38, 51
38, 51
38, 51
38, 51
38, 51
38, 50
38, 47
38, 47
38, 47
38, 47
38, 48
38, 47
38, 48
38, 48
38, 48
38, 48
38, 48
38, 48
38, 48
38, 48
38, 49
38, 49
38, 49
38, 49
38, 49
38, 49
38, 49
38, 49
38, 50
38, 50
38, 50
38, 50
38, 48
38, 48
38, 48
38, 48
38, 48
38, 48
38, 48
38, 47
38, 46
38, 45
38, 45
38, 45
38, 47
38, 46
38, 46
38, 45
38, 45
38, 42
38, 42
38, 42
38, 42
38, 42
38, 42
38, 42
38, 42
38, 42
38, 43
38, 42
38, 42
38, 42
38, 42
38, 43
38, 44
38, 44
38, 44
38, 44
38, 45
38, 45
38, 45
38, 45
38, 45
38, 45
38, 45
38, 45
38, 45
38, 45
38, 45
38, 45
38, 45
38, 45
38, 43
38, 43
38, 43
38, 43
38, 43
38, 43
38, 44
38, 44
38, 45
38, 45
38, 48
38, 48
38, 48
38, 48
38, 48
38, 48
38, 48
38, 48
38, 48
38, 47
38, 47
38, 47
38, 47
38, 47
38, 46
38, 47
38, 48
38, 48
38, 48
38, 47
38, 47
38, 46
38, 46
38, 46
38, 47
38, 47
38, 47
38, 47
38, 47
38, 47
38, 47
38, 47
38, 47
38, 47
38, 48
38, 48
38, 48
38, 48
38, 48
38, 48
